user_id,group,converted,cancelled_before_day3
cont_00026,control,0,0
trea_00694,treatment,0,0
trea_00232,treatment,1,0
trea_01319,treatment,0,0
cont_00503,control,0,0
cont_00564,control,0,0
cont_01370,control,0,0
trea_01510,treatment,0,0
trea_00838,treatment,1,0
cont_00406,control,0,0
trea_00475,treatment,0,0
trea_00506,treatment,0,0
trea_00912,treatment,1,0
cont_01196,control,0,0
cont_00643,control,0,0
cont_01481,control,0,0
cont_00841,control,0,0
cont_00483,control,0,0
cont_00684,control,0,0
cont_00431,control,0,0
trea_00511,treatment,0,0
cont_00171,control,0,0
cont_00417,control,0,0
cont_00433,control,0,1
cont_00454,control,0,0
trea_00306,treatment,0,0
trea_00227,treatment,0,0
cont_00206,control,1,0
cont_00426,control,0,0
trea_00545,treatment,1,0
trea_00930,treatment,0,0
cont_01095,control,0,0
cont_00191,control,0,0
trea_00775,treatment,0,0
cont_01393,control,1,0
cont_01056,control,0,0
trea_00426,treatment,1,0
cont_00917,control,1,0
trea_01187,treatment,0,0
cont_00928,control,0,0
trea_01054,treatment,0,0
trea_00197,treatment,0,0
cont_01383,control,0,0
trea_00679,treatment,0,0
cont_00130,control,0,0
trea_01189,treatment,1,0
cont_00715,control,1,0
cont_00649,control,0,0
cont_01462,control,1,0
trea_01103,treatment,1,0
cont_01469,control,0,0
cont_00074,control,0,0
cont_00192,control,0,0
trea_01258,treatment,1,0
trea_00978,treatment,1,0
cont_01243,control,1,0
trea_01552,treatment,0,0
trea_00137,treatment,0,0
cont_00413,control,0,0
trea_00449,treatment,1,0
trea_01403,treatment,0,0
cont_00817,control,0,0
cont_00709,control,0,0
cont_00528,control,0,0
trea_00411,treatment,1,0
cont_00353,control,0,0
cont_01156,control,0,0
cont_00848,control,0,0
cont_00663,control,0,0
trea_00368,treatment,0,0
cont_01475,control,0,0
trea_00141,treatment,0,0
trea_01338,treatment,1,0
cont_01201,control,0,0
trea_00894,treatment,0,0
trea_00352,treatment,0,0
trea_00956,treatment,1,0
cont_00899,control,0,0
trea_00513,treatment,1,0
cont_00950,control,0,0
trea_01525,treatment,0,0
cont_01408,control,0,0
trea_00356,treatment,0,0
cont_00787,control,0,0
trea_01019,treatment,0,0
cont_00660,control,0,0
cont_00085,control,0,0
trea_01222,treatment,0,0
trea_00270,treatment,1,0
cont_01420,control,0,0
trea_01398,treatment,0,0
trea_00947,treatment,0,0
trea_00372,treatment,0,0
trea_00142,treatment,1,0
trea_01264,treatment,1,0
trea_01331,treatment,1,0
cont_01293,control,0,0
trea_00713,treatment,0,0
cont_00077,control,0,0
trea_00597,treatment,1,0
cont_00248,control,0,0
cont_00949,control,1,0
trea_00432,treatment,0,1
trea_00784,treatment,0,0
trea_00425,treatment,0,0
trea_00071,treatment,0,1
trea_01416,treatment,0,0
trea_01219,treatment,1,0
cont_01191,control,0,0
trea_01562,treatment,0,0
trea_00136,treatment,0,1
trea_00202,treatment,1,0
cont_00420,control,0,1
trea_01127,treatment,0,0
cont_01367,control,0,0
cont_00208,control,0,0
trea_00038,treatment,0,1
cont_01207,control,1,0
cont_00824,control,0,0
cont_00993,control,0,0
trea_00275,treatment,1,0
trea_01357,treatment,0,0
trea_00365,treatment,1,0
trea_00420,treatment,0,0
trea_00257,treatment,1,0
cont_00624,control,0,0
cont_00680,control,0,0
trea_00745,treatment,1,0
cont_00089,control,1,0
trea_01221,treatment,0,0
trea_00375,treatment,0,0
trea_00905,treatment,0,0
trea_00809,treatment,0,0
trea_01124,treatment,0,0
cont_00352,control,0,0
trea_00730,treatment,0,0
trea_00640,treatment,0,1
trea_00934,treatment,0,0
cont_00990,control,0,0
cont_00594,control,0,0
trea_00404,treatment,0,0
cont_00857,control,0,0
trea_01467,treatment,0,0
cont_00770,control,0,0
cont_00065,control,0,0
trea_01190,treatment,0,0
cont_00781,control,1,0
cont_00056,control,0,0
cont_00553,control,1,0
cont_00512,control,1,0
cont_00358,control,1,0
trea_00968,treatment,0,0
trea_00746,treatment,1,0
cont_01477,control,0,0
trea_01460,treatment,1,0
trea_00427,treatment,0,0
trea_00093,treatment,0,0
trea_00318,treatment,0,0
trea_00388,treatment,0,0
cont_00703,control,0,0
cont_00054,control,1,0
cont_00477,control,0,0
trea_01518,treatment,0,0
trea_00866,treatment,0,0
cont_00073,control,0,0
trea_00622,treatment,0,0
trea_01260,treatment,1,0
cont_00435,control,0,0
cont_01062,control,0,0
cont_00320,control,0,0
cont_00758,control,0,0
cont_00864,control,0,0
cont_00766,control,0,0
cont_01398,control,0,0
cont_01085,control,0,0
trea_00276,treatment,0,0
trea_00297,treatment,0,0
trea_01238,treatment,1,0
cont_01219,control,0,0
trea_00138,treatment,0,0
cont_00341,control,0,0
cont_00185,control,0,0
trea_01530,treatment,0,0
cont_00746,control,1,0
cont_00735,control,0,0
trea_00329,treatment,0,0
cont_00466,control,0,0
cont_00066,control,0,0
trea_00496,treatment,0,0
cont_00334,control,0,0
cont_01043,control,0,0
cont_01455,control,1,0
cont_01037,control,0,0
trea_00789,treatment,0,0
trea_00337,treatment,0,0
cont_00387,control,0,0
trea_01108,treatment,0,0
trea_00174,treatment,0,0
trea_00525,treatment,0,0
cont_00440,control,0,1
trea_00962,treatment,0,0
trea_01387,treatment,0,0
trea_01472,treatment,0,0
trea_00690,treatment,0,0
cont_00195,control,0,0
trea_00762,treatment,0,0
cont_01210,control,1,0
trea_00185,treatment,0,0
trea_00576,treatment,0,0
cont_01018,control,0,0
trea_00797,treatment,0,0
trea_00944,treatment,1,0
trea_00925,treatment,0,0
cont_01230,control,0,0
trea_00390,treatment,1,0
cont_00324,control,0,1
trea_00225,treatment,0,0
trea_00955,treatment,0,0
trea_01539,treatment,0,0
trea_01203,treatment,0,0
trea_00583,treatment,0,0
trea_00593,treatment,0,0
trea_00462,treatment,0,0
cont_00635,control,0,0
cont_00918,control,0,0
trea_00332,treatment,0,1
cont_01399,control,0,0
trea_00536,treatment,0,0
cont_00165,control,0,1
cont_00380,control,0,0
trea_00178,treatment,1,0
trea_00212,treatment,0,0
cont_00763,control,0,0
cont_01508,control,0,0
trea_01106,treatment,0,0
trea_01123,treatment,0,0
trea_01171,treatment,0,0
trea_00740,treatment,0,0
cont_01099,control,0,0
trea_00385,treatment,1,0
trea_00023,treatment,0,0
trea_00258,treatment,0,0
trea_00439,treatment,0,0
cont_00818,control,0,0
trea_00533,treatment,1,0
trea_01058,treatment,0,0
cont_00393,control,0,0
cont_01470,control,0,0
cont_00537,control,0,0
cont_01270,control,1,0
trea_00204,treatment,0,1
trea_00444,treatment,0,0
cont_01222,control,0,0
cont_00493,control,0,0
cont_00631,control,0,0
cont_01167,control,0,0
trea_00082,treatment,1,0
trea_01352,treatment,0,0
cont_00667,control,0,0
cont_00852,control,0,0
trea_01052,treatment,0,0
cont_00365,control,0,0
trea_00850,treatment,0,1
cont_00983,control,1,0
cont_00729,control,0,0
cont_01045,control,0,0
trea_00067,treatment,0,0
cont_00379,control,0,0
cont_01562,control,0,0
trea_00675,treatment,0,0
cont_00289,control,0,0
cont_00227,control,0,0
cont_01323,control,0,0
trea_00939,treatment,0,0
cont_00199,control,0,0
cont_00865,control,0,0
cont_00529,control,1,0
trea_00765,treatment,0,0
cont_01330,control,1,0
trea_00289,treatment,0,0
cont_00179,control,0,0
cont_01349,control,0,0
cont_00023,control,0,0
cont_01103,control,0,0
trea_00293,treatment,1,0
trea_00399,treatment,0,0
trea_00319,treatment,0,0
cont_00332,control,0,0
cont_00118,control,0,0
cont_00629,control,1,0
cont_01325,control,0,0
cont_00434,control,0,0
trea_01388,treatment,1,0
cont_01530,control,0,0
trea_00048,treatment,0,0
trea_01132,treatment,1,0
cont_01164,control,0,0
cont_00106,control,0,0
cont_01346,control,1,0
cont_00386,control,0,0
trea_01469,treatment,0,0
cont_01008,control,1,0
trea_01292,treatment,0,0
trea_00139,treatment,0,0
trea_00899,treatment,0,0
trea_00771,treatment,1,0
trea_00588,treatment,0,1
cont_00016,control,0,0
trea_00824,treatment,0,0
trea_00989,treatment,0,0
trea_00832,treatment,0,0
trea_00741,treatment,0,0
trea_01463,treatment,1,0
trea_00517,treatment,1,0
cont_00689,control,0,0
trea_01274,treatment,0,0
cont_01163,control,0,0
cont_00834,control,0,0
cont_00383,control,0,0
cont_01431,control,1,0
cont_00506,control,0,1
cont_00606,control,0,0
cont_00460,control,0,0
trea_00453,treatment,0,0
trea_00308,treatment,0,0
trea_00421,treatment,0,0
trea_00731,treatment,0,0
cont_01460,control,0,0
trea_00242,treatment,1,0
cont_00167,control,0,0
trea_00461,treatment,1,0
cont_00475,control,0,0
trea_00221,treatment,0,0
trea_00347,treatment,0,0
cont_00669,control,1,0
trea_01317,treatment,0,0
trea_00360,treatment,0,1
cont_00146,control,0,0
cont_00750,control,0,0
cont_00941,control,1,0
trea_01266,treatment,0,0
cont_00608,control,1,0
trea_01537,treatment,1,0
cont_00217,control,1,0
trea_00236,treatment,0,0
trea_00710,treatment,1,0
cont_00619,control,0,0
trea_00446,treatment,0,0
cont_01292,control,0,0
cont_00675,control,0,0
trea_00218,treatment,0,0
cont_01282,control,0,0
trea_00551,treatment,0,0
cont_01080,control,1,0
trea_01399,treatment,0,0
cont_01158,control,0,0
trea_00195,treatment,0,0
cont_01476,control,1,0
cont_01150,control,0,0
trea_01268,treatment,0,0
cont_00523,control,1,0
cont_00180,control,0,0
trea_01176,treatment,1,0
cont_00478,control,0,0
trea_01395,treatment,0,0
cont_00580,control,1,0
trea_01287,treatment,1,0
trea_00606,treatment,0,0
trea_01116,treatment,0,0
cont_00367,control,0,0
cont_00540,control,0,0
trea_00351,treatment,0,0
cont_01389,control,1,0
trea_00452,treatment,0,0
trea_00497,treatment,1,0
trea_01358,treatment,0,0
cont_01066,control,1,0
trea_01532,treatment,0,0
trea_01276,treatment,0,0
cont_00168,control,0,0
trea_00725,treatment,1,0
cont_00541,control,1,0
cont_01519,control,0,0
trea_00050,treatment,0,0
cont_01239,control,0,0
cont_01560,control,0,0
trea_00500,treatment,0,0
cont_01038,control,0,0
cont_00021,control,1,0
cont_00186,control,0,0
trea_00884,treatment,0,0
trea_00917,treatment,0,1
cont_01451,control,0,0
trea_00362,treatment,0,0
trea_01368,treatment,1,0
cont_01363,control,0,0
trea_01093,treatment,0,0
cont_00240,control,0,0
trea_00715,treatment,1,0
cont_00390,control,1,0
cont_00299,control,1,0
cont_01049,control,0,0
trea_00880,treatment,0,0
trea_00167,treatment,1,0
trea_00004,treatment,0,0
cont_00869,control,0,0
trea_00062,treatment,0,0
cont_01324,control,0,0
cont_00545,control,0,0
trea_00354,treatment,0,0
cont_00042,control,0,0
cont_00351,control,0,0
trea_00310,treatment,0,0
trea_00821,treatment,1,0
cont_01514,control,0,0
cont_01017,control,0,0
trea_00281,treatment,0,0
trea_00964,treatment,0,0
trea_01122,treatment,0,0
trea_01043,treatment,0,0
cont_01188,control,0,0
cont_00117,control,1,0
cont_00597,control,0,0
trea_00107,treatment,0,0
cont_00738,control,0,0
trea_00147,treatment,0,0
cont_00775,control,1,0
cont_01159,control,0,0
cont_00882,control,1,0
trea_00891,treatment,0,0
cont_00846,control,0,0
trea_00200,treatment,0,0
cont_00533,control,1,0
cont_01564,control,0,0
trea_01025,treatment,0,0
cont_01179,control,0,0
cont_01090,control,0,0
cont_00780,control,0,0
cont_00832,control,0,0
trea_01053,treatment,1,0
cont_00485,control,0,0
trea_00458,treatment,1,0
trea_00292,treatment,0,0
trea_00216,treatment,0,0
trea_00587,treatment,0,0
cont_00057,control,0,0
cont_00480,control,0,0
trea_00757,treatment,0,0
cont_00696,control,0,0
cont_01507,control,0,0
trea_01332,treatment,0,0
cont_00611,control,1,0
cont_01065,control,0,0
trea_01547,treatment,1,0
trea_00190,treatment,0,0
trea_00965,treatment,0,0
trea_00076,treatment,0,0
cont_00203,control,0,0
trea_01512,treatment,0,0
cont_01072,control,0,0
cont_00812,control,0,0
trea_01253,treatment,0,0
cont_00364,control,1,0
cont_00936,control,1,0
trea_01000,treatment,0,0
trea_00940,treatment,1,0
trea_00721,treatment,0,0
cont_00094,control,0,0
cont_00084,control,0,0
cont_00919,control,0,0
trea_01339,treatment,0,0
cont_01545,control,0,0
trea_00045,treatment,0,0
cont_00745,control,0,0
trea_01533,treatment,0,1
trea_01282,treatment,1,0
cont_00345,control,0,0
cont_00813,control,0,0
cont_01154,control,0,0
cont_01341,control,0,0
trea_00863,treatment,0,0
cont_00710,control,0,0
cont_01067,control,1,0
cont_00546,control,0,0
trea_00393,treatment,0,0
trea_00283,treatment,0,0
cont_01308,control,1,0
trea_01246,treatment,0,0
trea_00867,treatment,0,0
cont_00532,control,0,0
trea_00549,treatment,0,0
cont_01022,control,0,0
cont_00646,control,0,0
cont_00453,control,0,0
trea_01554,treatment,1,0
trea_00792,treatment,1,0
trea_01202,treatment,0,0
cont_01251,control,0,0
trea_01476,treatment,1,0
trea_01283,treatment,0,0
trea_00075,treatment,1,0
cont_00012,control,1,0
cont_00557,control,1,0
trea_01059,treatment,0,0
trea_00250,treatment,0,0
trea_01015,treatment,0,0
cont_00752,control,0,0
trea_01092,treatment,0,0
trea_01061,treatment,0,0
cont_00213,control,1,0
cont_00112,control,0,0
trea_01277,treatment,1,0
cont_01338,control,0,0
trea_00677,treatment,0,0
trea_00900,treatment,0,0
trea_00157,treatment,0,0
cont_01441,control,0,0
cont_00271,control,0,0
trea_00507,treatment,0,0
cont_01068,control,0,0
trea_01119,treatment,0,1
cont_00411,control,0,0
trea_01351,treatment,1,0
cont_01362,control,0,0
trea_00125,treatment,0,0
trea_00363,treatment,0,0
trea_01422,treatment,0,0
cont_00328,control,0,0
cont_01122,control,0,0
cont_00138,control,0,0
trea_00098,treatment,0,1
trea_01208,treatment,0,0
cont_01299,control,0,0
trea_01020,treatment,0,0
trea_00231,treatment,0,0
cont_00656,control,0,0
cont_00861,control,0,0
cont_01218,control,1,0
cont_00964,control,0,0
trea_01180,treatment,0,0
cont_01232,control,0,0
cont_01046,control,0,0
trea_00043,treatment,0,0
cont_00032,control,0,0
trea_00025,treatment,0,0
trea_01432,treatment,0,0
cont_00968,control,0,0
trea_00624,treatment,0,0
cont_00499,control,1,0
trea_01148,treatment,0,0
trea_01051,treatment,0,0
cont_01266,control,0,0
trea_00009,treatment,0,0
trea_00697,treatment,0,0
cont_01036,control,0,0
cont_00981,control,0,0
cont_00223,control,0,0
cont_00142,control,0,0
trea_00915,treatment,0,0
trea_01077,treatment,0,0
cont_00086,control,0,0
cont_01262,control,0,0
cont_01506,control,1,0
trea_01296,treatment,0,0
cont_01486,control,0,0
cont_00593,control,1,0
trea_01212,treatment,1,0
cont_01009,control,0,1
trea_00379,treatment,0,0
trea_00169,treatment,1,0
trea_00669,treatment,0,0
trea_01341,treatment,0,0
cont_00462,control,1,0
cont_01534,control,1,0
trea_00619,treatment,0,0
trea_01447,treatment,0,0
cont_00229,control,0,0
trea_00848,treatment,1,0
cont_01041,control,0,0
trea_00106,treatment,1,0
trea_00234,treatment,0,0
cont_01124,control,0,0
trea_01314,treatment,0,1
cont_00717,control,0,1
cont_00437,control,0,0
cont_00590,control,1,0
cont_00892,control,0,0
trea_00166,treatment,1,0
trea_01191,treatment,0,0
trea_00031,treatment,1,0
trea_00827,treatment,0,0
cont_01348,control,0,1
trea_01345,treatment,0,0
trea_01481,treatment,0,0
trea_00890,treatment,0,0
cont_00975,control,0,0
trea_01194,treatment,1,0
trea_00467,treatment,1,0
cont_01031,control,0,0
trea_00585,treatment,1,0
trea_00811,treatment,1,0
trea_01154,treatment,1,0
trea_00571,treatment,1,0
cont_00494,control,0,0
trea_00483,treatment,0,0
trea_00772,treatment,0,0
cont_00458,control,0,0
cont_00966,control,0,0
cont_00575,control,1,0
trea_00059,treatment,1,0
cont_00369,control,0,0
trea_01126,treatment,0,0
trea_01185,treatment,0,0
trea_01321,treatment,0,0
trea_00101,treatment,0,0
cont_00260,control,0,0
cont_01220,control,0,0
trea_00898,treatment,1,0
cont_01285,control,0,0
cont_00343,control,0,0
cont_00226,control,0,0
cont_00081,control,1,0
trea_00424,treatment,0,0
cont_00172,control,0,0
trea_01073,treatment,0,0
cont_00720,control,0,0
trea_00689,treatment,0,0
trea_01523,treatment,0,0
cont_01137,control,0,0
cont_01058,control,0,0
cont_00119,control,1,0
cont_00558,control,0,0
cont_01117,control,0,0
cont_00652,control,1,0
trea_01451,treatment,0,0
cont_00151,control,0,1
trea_01083,treatment,0,0
trea_00162,treatment,0,0
trea_00220,treatment,1,0
trea_00727,treatment,0,0
trea_00422,treatment,0,0
trea_00335,treatment,0,0
cont_01271,control,0,0
cont_01005,control,0,0
cont_00113,control,0,0
cont_00786,control,1,0
cont_00614,control,0,0
cont_00465,control,0,0
cont_00976,control,1,0
trea_00096,treatment,0,0
cont_00967,control,0,0
trea_00896,treatment,0,0
cont_01050,control,0,0
cont_00657,control,0,0
trea_01080,treatment,0,0
cont_01175,control,0,0
cont_01093,control,0,0
trea_00123,treatment,0,0
cont_00833,control,1,0
trea_01030,treatment,0,1
cont_00263,control,1,0
cont_01305,control,0,0
trea_00114,treatment,0,0
trea_00217,treatment,0,0
cont_01229,control,0,0
trea_01409,treatment,0,0
cont_00616,control,0,0
cont_00984,control,1,0
cont_00605,control,0,0
trea_00328,treatment,0,0
cont_01492,control,0,0
cont_00821,control,0,0
trea_00573,treatment,0,0
cont_00245,control,0,0
trea_01001,treatment,0,0
trea_00752,treatment,0,0
trea_00210,treatment,0,0
trea_00950,treatment,0,0
trea_00616,treatment,1,0
trea_01046,treatment,1,0
cont_01097,control,0,1
trea_00348,treatment,0,0
trea_01140,treatment,0,0
cont_00872,control,0,0
trea_01500,treatment,0,0
trea_00796,treatment,0,0
cont_00764,control,0,0
trea_00548,treatment,0,0
trea_01005,treatment,0,0
cont_00076,control,0,0
cont_00739,control,0,1
trea_00676,treatment,0,0
trea_01184,treatment,0,0
trea_00290,treatment,0,0
trea_00544,treatment,0,0
trea_00993,treatment,0,0
cont_01029,control,0,0
trea_00081,treatment,0,0
trea_00131,treatment,0,0
cont_00819,control,1,0
cont_01283,control,0,0
trea_00645,treatment,0,0
trea_01151,treatment,1,0
trea_00207,treatment,1,0
cont_01228,control,0,0
trea_01446,treatment,0,0
cont_01236,control,0,0
trea_01102,treatment,0,0
cont_00314,control,0,0
cont_01422,control,0,0
cont_00859,control,0,0
trea_00183,treatment,1,0
trea_00380,treatment,0,0
trea_00609,treatment,1,0
trea_00754,treatment,0,0
cont_00275,control,1,0
cont_01119,control,0,0
cont_01379,control,0,0
trea_00858,treatment,0,0
cont_00388,control,0,0
trea_00802,treatment,1,0
cont_00376,control,0,0
trea_00992,treatment,0,0
trea_01542,treatment,1,0
trea_00080,treatment,0,0
trea_00783,treatment,0,0
cont_01217,control,1,0
cont_00194,control,0,0
cont_01086,control,1,0
cont_01177,control,0,0
cont_00876,control,1,0
trea_00628,treatment,0,0
cont_00308,control,0,0
trea_01036,treatment,0,0
trea_00469,treatment,0,0
cont_00826,control,0,0
trea_00219,treatment,1,0
cont_01488,control,0,0
cont_01226,control,0,0
trea_00952,treatment,1,0
cont_00682,control,0,0
cont_01390,control,0,0
trea_01167,treatment,0,0
trea_00493,treatment,0,0
trea_00468,treatment,0,0
cont_01376,control,0,0
cont_00843,control,0,0
trea_01199,treatment,0,0
trea_01263,treatment,0,0
cont_00409,control,0,0
trea_00434,treatment,0,0
cont_00400,control,0,0
trea_00779,treatment,1,0
cont_01320,control,0,0
trea_00032,treatment,1,0
trea_00770,treatment,0,0
trea_01396,treatment,1,0
cont_01296,control,1,0
cont_00091,control,0,0
trea_00842,treatment,1,0
trea_00357,treatment,1,0
trea_01284,treatment,1,0
cont_00083,control,0,0
cont_01092,control,0,0
trea_00159,treatment,0,0
trea_00542,treatment,1,0
trea_00760,treatment,1,0
trea_00164,treatment,0,0
trea_01128,treatment,0,0
trea_00321,treatment,0,0
cont_00153,control,0,0
cont_01335,control,0,0
trea_00639,treatment,0,0
cont_00080,control,0,0
cont_00695,control,0,0
cont_01382,control,0,0
cont_00468,control,0,0
cont_01248,control,0,0
cont_00268,control,1,0
trea_01252,treatment,0,0
cont_00347,control,1,0
trea_00861,treatment,0,0
cont_01278,control,0,0
trea_01088,treatment,1,0
cont_00961,control,0,0
cont_01014,control,1,0
cont_01000,control,0,0
trea_01142,treatment,0,0
cont_00231,control,0,0
cont_01438,control,1,0
trea_00121,treatment,0,0
cont_01463,control,1,0
cont_01413,control,0,0
trea_00187,treatment,0,0
cont_00398,control,0,0
cont_01558,control,0,0
cont_01397,control,0,0
trea_00994,treatment,0,0
cont_00110,control,0,0
trea_00825,treatment,0,0
cont_01428,control,0,0
cont_01500,control,0,0
cont_00525,control,0,0
cont_00184,control,0,0
trea_01515,treatment,0,0
cont_00115,control,0,0
cont_00251,control,0,0
cont_01312,control,0,0
cont_01165,control,1,0
cont_01444,control,0,0
trea_01204,treatment,0,0
trea_00960,treatment,0,1
cont_01547,control,0,0
trea_00854,treatment,0,1
trea_00460,treatment,1,0
cont_01078,control,0,0
trea_00037,treatment,0,0
cont_00228,control,0,0
trea_00509,treatment,0,0
cont_00640,control,0,0
trea_00736,treatment,0,0
trea_00383,treatment,0,0
trea_00358,treatment,0,0
trea_00777,treatment,0,0
trea_00643,treatment,0,0
trea_01241,treatment,0,0
trea_01541,treatment,0,0
trea_01137,treatment,0,0
trea_00443,treatment,0,0
trea_01198,treatment,1,0
trea_00764,treatment,1,0
cont_00448,control,0,0
trea_00430,treatment,0,0
trea_00027,treatment,1,0
trea_01365,treatment,0,0
cont_01279,control,0,0
cont_00550,control,0,0
trea_00198,treatment,0,0
trea_01529,treatment,0,0
cont_00672,control,0,0
trea_01326,treatment,0,0
cont_01241,control,0,0
trea_01134,treatment,1,0
trea_00714,treatment,0,0
cont_00724,control,0,0
cont_00134,control,0,0
cont_00147,control,0,1
trea_00316,treatment,0,0
trea_00246,treatment,0,1
cont_01541,control,0,0
cont_01288,control,0,0
trea_00277,treatment,0,0
trea_00005,treatment,0,0
cont_00487,control,0,0
trea_00196,treatment,0,0
cont_00129,control,0,0
cont_00072,control,0,0
trea_00672,treatment,0,0
trea_00648,treatment,0,0
cont_01407,control,0,1
trea_00655,treatment,0,0
cont_01071,control,0,1
trea_00501,treatment,0,0
trea_00442,treatment,0,0
trea_00473,treatment,0,0
trea_01145,treatment,0,0
cont_01202,control,0,0
cont_00827,control,0,0
trea_00342,treatment,0,1
trea_00450,treatment,0,0
trea_00563,treatment,0,0
trea_01141,treatment,1,0
cont_00313,control,0,0
cont_00394,control,0,0
trea_00986,treatment,0,0
trea_00981,treatment,0,0
cont_01240,control,0,0
cont_00625,control,0,0
cont_01339,control,0,0
trea_01216,treatment,0,0
trea_00910,treatment,0,0
trea_00001,treatment,0,0
cont_00733,control,0,0
cont_00109,control,0,0
trea_01211,treatment,1,0
trea_00474,treatment,1,0
cont_00279,control,1,0
cont_00216,control,0,0
trea_01456,treatment,0,0
cont_00407,control,0,0
cont_00121,control,0,0
cont_00551,control,0,0
trea_01007,treatment,0,1
cont_00945,control,0,0
trea_00470,treatment,0,0
trea_00438,treatment,0,0
cont_01026,control,0,0
cont_00500,control,0,0
cont_00442,control,1,0
trea_00296,treatment,0,0
cont_00603,control,1,0
cont_01142,control,1,0
trea_00528,treatment,0,0
trea_00418,treatment,0,0
trea_00090,treatment,0,0
trea_00904,treatment,0,0
trea_01164,treatment,0,0
trea_01535,treatment,1,0
cont_01458,control,0,0
trea_00073,treatment,0,1
trea_01071,treatment,0,0
cont_01118,control,0,0
trea_00865,treatment,0,0
trea_00817,treatment,1,0
trea_01356,treatment,0,0
cont_01140,control,0,0
trea_00478,treatment,0,0
trea_01404,treatment,0,0
trea_00173,treatment,1,0
cont_00953,control,0,0
cont_00502,control,0,0
trea_00089,treatment,0,0
trea_00870,treatment,0,0
cont_00820,control,0,1
cont_01387,control,0,0
cont_00815,control,0,0
cont_01489,control,0,0
cont_00265,control,0,0
cont_00691,control,0,0
trea_01470,treatment,1,0
cont_00416,control,0,0
trea_00852,treatment,0,0
trea_01280,treatment,0,1
trea_00074,treatment,0,0
trea_00051,treatment,1,0
cont_00587,control,0,0
cont_00488,control,0,0
cont_00348,control,0,1
trea_01205,treatment,0,0
trea_01131,treatment,0,0
trea_00574,treatment,0,0
trea_00228,treatment,0,0
trea_00057,treatment,0,0
cont_00430,control,0,0
trea_01186,treatment,0,0
trea_00447,treatment,1,0
trea_01195,treatment,1,0
cont_00052,control,0,0
cont_00734,control,0,0
cont_01505,control,0,0
trea_01215,treatment,0,0
trea_00382,treatment,0,0
cont_00285,control,0,0
cont_00773,control,0,0
trea_00186,treatment,0,0
cont_01190,control,0,0
trea_00102,treatment,0,0
trea_00702,treatment,0,0
cont_00925,control,0,0
trea_00252,treatment,0,0
trea_01248,treatment,0,0
cont_01277,control,0,0
trea_01449,treatment,0,0
trea_00893,treatment,0,0
trea_00305,treatment,0,0
cont_01161,control,0,0
trea_00010,treatment,1,0
cont_00473,control,0,0
trea_00456,treatment,0,1
cont_01343,control,0,0
cont_00336,control,0,0
cont_00166,control,0,0
trea_01391,treatment,1,0
trea_00716,treatment,0,0
cont_01180,control,0,0
trea_01320,treatment,1,0
cont_01479,control,0,0
trea_01556,treatment,0,0
trea_00464,treatment,0,0
cont_00556,control,1,0
trea_00562,treatment,1,0
cont_00451,control,1,0
